t_alarm_sec,lat,lng,dt_to_launch,dt_to_completion,dt_to_poa,base,dist
2018-03-28T12:19:22Z,50.31068,10.934203,176,1046,390,3,0.035831656520456855
2018-03-28T12:23:08Z,50.375243,11.213349,74,4500,1032,2,0.21478059700540847
2018-03-28T12:27:16Z,50.388769,11.047519,474,3201,376,2,0.048828175493252204
2018-03-28T12:44:15Z,50.455423,10.847504,135,1320,1192,1,0.1072107221550151
2018-03-28T12:49:58Z,50.5382,10.543865,107,3494,1057,1,0.20964464749904813
2018-03-28T13:02:30Z,50.55607,10.616022000000001,0,2645,810,1,0.14523756189085368
2018-03-28T13:15:45Z,50.441683,10.537616,131,9543,1582,1,0.22024494533359973
2018-03-28T14:05:53Z,50.460936,10.715627999999999,155,1339,538,1,0.05203297492936898
2018-03-28T14:12:49Z,50.364604,11.090573,17,2890,811,2,0.09724374090397668
2018-03-28T14:16:14Z,50.557144,10.621209,336,4132,1035,1,0.14089910722570254
2018-03-28T14:21:28Z,50.346041,11.149108,5,5068,655,2,0.15857102303069087
2018-03-28T14:41:22Z,50.399186,11.135138,92,799,987,2,0.13514045153099005
2018-03-28T14:55:40Z,50.376836,11.088803,136,2367,438,2,0.09177441748657485
2018-03-28T15:21:24Z,50.557527,10.534936,154,4200,916,1,0.22262497574396276
2018-03-28T15:42:57Z,50.28558,11.017935,83,3596,721,2,0.11581709988166239
2018-03-28T15:44:49Z,50.514373,10.711045,128,4877,188,1,0.04152198398439006
2018-03-28T17:08:39Z,50.53023,10.646821,133,3628,780,1,0.10751631941710223
2018-03-28T17:15:07Z,50.475896,10.545828,1,3907,1079,1,0.20558990344858857
2018-03-28T17:22:08Z,50.489554,10.73338,16,2042,125,1,0.01963016342265199
2018-03-28T18:12:15Z,50.429377,10.849602,172,3148,594,1,0.12209900299756686
2018-03-28T18:21:17Z,50.414481,10.811201,89,2046,824,1,0.10516207378137664
2018-03-28T18:24:20Z,50.393813,11.069689,89,2220,520,2,0.06996310234688004
2018-03-28T18:30:10Z,50.473705,10.554046,157,5435,1481,1,0.197710387033661
2018-03-28T18:40:29Z,50.419358,11.082131,82,3156,550,2,0.08438147501081159
2018-03-28T18:47:10Z,50.361196,11.033389,186,1400,676,2,0.05119155923587302
2018-03-28T19:05:59Z,50.279882,10.902035999999999,406,4725,513,3,0.02022076210235051
2018-03-28T20:36:59Z,50.306379,10.891615,172,5680,442,3,0.01053564739349423
2018-03-28T21:51:23Z,50.426632,10.503109,120,4803,1483,1,0.25756169999633133
2018-03-28T23:08:25Z,50.46287,10.771689,47,5198,804,1,0.04300057698449916
2018-03-28T23:22:51Z,50.294974,10.943908,359,2161,752,3,0.04419471846272971
2018-03-28T23:23:53Z,50.301087,11.050994,30,3783,735,2,0.11128418398406462
2018-03-29T00:16:10Z,50.463711000000004,10.832716,121,4870,934,1,0.09032623194288397
2018-03-29T00:43:41Z,50.493661,10.5869,132,3185,810,1,0.16322313843631353
2018-03-29T01:26:02Z,50.458491,10.813575,66,7678,1040,1,0.0759261332217033
2018-03-29T02:30:25Z,50.522253,10.710127,0,2520,716,1,0.045662371138607855
2018-03-29T03:16:00Z,50.513007,10.669561,143,2468,464,1,0.08148383134094807
2018-03-29T03:52:58Z,50.51403,10.693104,101,5778,583,1,0.05860030474323454
2018-03-29T06:09:00Z,50.381686,11.0447,150,2602,226,2,0.048306237651052186
2018-03-29T06:47:10Z,50.330087,11.149329,156,3846,745,2,0.1648847409859381
2018-03-29T07:16:42Z,50.49674,10.625695,112,4299,1118,1,0.12434774073138563
2018-03-29T07:26:50Z,50.525762,10.654191,72,4980,999,1,0.09921212186522295
2018-03-29T07:32:49Z,50.391464,11.04909,180,4707,582,2,0.04982661333062839
2018-03-29T07:45:42Z,50.480364,10.848143,67,3301,802,1,0.10008806594694494
2018-03-29T08:04:38Z,50.258887,10.960885000000001,215,4471,367,3,0.0734660601502472
2018-03-29T08:42:36Z,50.558533,10.628051,129,876,799,1,0.13526888293321507
2018-03-29T08:58:47Z,50.401666,11.166222,33,7200,924,2,0.16623034873331588
2018-03-29T09:02:21Z,50.448583,10.605307,120,4020,778,1,0.153557064760955
2018-03-29T09:14:48Z,50.477198,10.75509,13,1500,984,1,0.023363204061085673
2018-03-29T09:21:16Z,50.415505,10.506604,60,3709,1548,1,0.2576451393700253
2018-03-29T09:22:59Z,50.503965,10.696107999999999,98,2724,560,1,0.05403766176473712
2018-03-29T09:42:29Z,50.379639,11.116215,102,5101,699,2,0.11798515392200894
2018-03-29T09:48:55Z,50.268277,10.850475,279,2894,964,3,0.058813895926048465
2018-03-29T09:50:00Z,50.341564,11.042449,94,3216,540,2,0.072226613495303807
2018-03-29T11:02:29Z,50.377622,11.088617,386,4689,980,2,0.09139883791930675
2018-03-29T11:51:06Z,50.54388,10.528697000000001,15,4587,1074,1,0.22561132996593866
2018-03-29T13:01:11Z,50.435328,10.720899,283,3406,846,1,0.07091781006912333
2018-03-29T13:01:16Z,50.39241,11.047679,144,2823,370,2,0.04827934486920935
2018-03-29T13:06:39Z,50.511726,10.627727,64,3395,894,1,0.12283397577624863
2018-03-29T13:28:38Z,50.431568,11.169578,153,4305,1331,2,0.1724912655991597
2018-03-29T14:42:26Z,50.389714,10.717194,29,4669,557,1,0.11506187653606435
2018-03-29T14:58:11Z,50.420893,10.497618,93,1549,1626,1,0.2644893029462637
2018-03-29T15:13:56Z,50.52027,10.554629,80,4140,1314,1,0.19641970507309026
2018-03-29T15:29:00Z,50.427703,10.473652000000001,64,7460,1704,1,0.2856485135844385
2018-03-29T15:35:34Z,50.384602,11.068826,131,5320,685,2,0.07052741793090025
2018-03-29T16:30:32Z,50.373643,11.082351,119,155,1080,2,0.08646605490017295
2018-03-29T16:44:50Z,50.453236,10.828892,214,4784,460,1,0.0917105193530178
2018-03-29T16:59:26Z,50.412665,11.0048,114,4391,517,2,0.013544084502097353
2018-03-29T17:11:25Z,50.44351,10.809564,21,5870,318,1,0.08209135274801853
2018-03-29T17:30:34Z,50.417604,11.047177,118,1962,1101,2,0.05035444513645158
2018-03-29T17:30:35Z,50.419229,11.15463,300,2863,991,2,0.15582102342431153
2018-03-29T17:35:28Z,50.416504,10.478034000000001,11,2482,1385,1,0.28449444137276025
2018-03-29T17:38:05Z,50.38995,11.054943,118,1695,388,2,0.05585459469909315
2018-03-29T17:59:00Z,50.330922,11.043453,144,6628,704,2,0.08160841435170528
2018-03-29T18:16:32Z,50.561512,10.62299,13,4560,981,1,0.1411214591903022
2018-03-29T18:49:37Z,50.551492,10.621369999999999,76,2557,650,1,0.1385536104329318
2018-03-29T19:59:59Z,50.518872,10.554803,214,2052,1034,1,0.1961071676227062
2018-03-29T20:06:21Z,50.41254,10.835066999999999,44,1419,919,1,0.12200674607987785
2018-03-29T20:22:59Z,50.297504000000004,11.092594,201,3360,922,2,0.13812703881571847
2018-03-29T20:50:57Z,50.454975,10.524359,133,5834,1223,1,0.23008935548173456
2018-03-29T20:53:09Z,50.547097,10.512345,17,5400,1246,1,0.24227675586816033
2018-03-29T20:56:58Z,50.557037,10.622952,34,3720,929,1,0.13926382758275818
2018-03-29T21:19:07Z,50.242878,10.830477,290,3559,587,3,0.08997983336837201
2018-03-29T22:48:21Z,50.48966,10.620519999999999,65,2742,1458,1,0.1298922091582102
2018-03-29T22:48:22Z,50.490906,10.580193000000001,480,2640,905,1,0.17005033985558368
2018-03-30T00:32:50Z,50.539863,10.528841,120,6308,1400,1,0.22472285609167528
2018-03-30T01:46:09Z,50.552599,10.538055,216,2443,942,1,0.2183743066983845
2018-03-30T02:35:59Z,50.49701,10.647884000000001,57,4363,474,1,0.1021597648587727
2018-03-30T06:21:11Z,50.46367,10.713904,166,4436,517,1,0.0512131830293725
2018-03-30T08:05:00Z,50.348636,11.042155,87,2874,695,2,0.06644775783275075
2018-03-30T08:28:41Z,50.546103,10.55278,72,5719,1375,1,0.20253694726888746
2018-03-30T08:30:22Z,50.317114,10.895548999999999,576,4397,413,3,0.017683336704366386
2018-03-30T09:00:27Z,50.49323,10.706261999999999,58,3653,318,1,0.044258847070389705
2018-03-30T09:50:15Z,50.522928,10.622282,53,7380,1023,1,0.1297597037142115
2018-03-30T10:06:05Z,50.357674,11.04752,188,960,417,2,0.06363678712819869
2018-03-30T10:06:09Z,50.535648,10.581040999999999,22,4235,1333,1,0.1726786714826138
2018-03-30T10:45:34Z,50.258571,10.942485,397,3561,323,3,0.05934085663351527
2018-03-30T10:47:33Z,50.540354,10.57324,91,4757,933,1,0.18130786777191987
2018-03-30T11:30:59Z,50.515093,10.609376000000001,12,3360,740,1,0.1414316372845896
2018-03-30T12:31:00Z,50.390128,11.069402,133,2400,908,2,0.07010059905592857
2018-03-30T12:36:48Z,50.411127,11.045762,72,3000,414,2,0.04709533706217664
2018-03-30T13:14:06Z,50.462451,10.862086999999999,76,9548,499,1,0.1182092338609791
2018-03-30T13:20:52Z,50.358006,11.032628,60,3511,295,2,0.053179718126365294
2018-03-30T14:25:00Z,50.36054,11.048139,115,2014,298,2,0.062245119656081815
2018-03-30T14:32:33Z,50.37101,11.037062,0,1855,336,2,0.047053288344174854
2018-03-30T14:33:13Z,50.458379,10.80273,100,2447,245,1,0.0671770834511292
2018-03-30T14:57:01Z,50.537052,10.52402,77,4800,2270,1,0.2289974041424927
2018-03-30T15:17:42Z,50.540448,10.577355,68,3262,952,1,0.17731987121865267
2018-03-30T15:43:53Z,50.450104,10.827838,139,4113,540,1,0.09245736887884956
2018-03-30T16:16:20Z,50.310727,10.909082,206,6527,75,3,0.014055292704175498
2018-03-30T16:34:17Z,50.497512,10.708518999999999,130,3394,951,1,0.041555547222965075
2018-03-30T16:40:51Z,50.494599,10.832297,107,1919,624,1,0.08247403839997211
2018-03-30T17:06:31Z,50.284563,10.935220000000001,175,4080,599,3,0.038454510385649246
2018-03-30T17:49:50Z,50.446055,10.589088,32,8760,915,1,0.1697136846839399
2018-03-30T18:17:11Z,50.322771,10.90614,203,2410,776,3,0.023584275290970264
2018-03-30T18:18:06Z,50.439065,10.883631000000001,103,2406,539,2,0.12275104230107291
2018-03-30T19:07:00Z,50.428659,10.841868999999999,60,4980,685,1,0.11631617016562819
2018-03-30T19:21:41Z,50.330342,11.045602,101,2760,321,2,0.08325730819573511
2018-03-30T19:34:42Z,50.367497,11.033458,259,2454,468,2,0.046646358625297486
2018-03-30T19:53:17Z,50.404893,10.688758,98,3289,626,1,0.11311907006778193
2018-03-30T19:56:50Z,50.34814,11.154187,180,3840,910,2,0.16267480004290727
2018-03-30T20:55:22Z,50.393803,11.058944,78,3226,705,2,0.0592688615126024
2018-03-30T21:27:31Z,50.298782,10.878900999999999,333,3132,604,3,0.021134127022426116
2018-03-30T21:32:03Z,50.535643,10.581064999999999,119,2783,1032,1,0.17265415626042838
2018-03-30T21:37:59Z,50.492414,10.609421000000001,60,3319,1017,1,0.14078353112846595
2018-03-30T22:03:44Z,50.483664,10.55723,140,2085,1048,1,0.19346094643622488
2018-03-30T22:09:37Z,50.304934,11.054286,70,5999,698,2,0.10947380578019159
2018-03-30T22:10:55Z,50.495595,10.642078999999999,80,4516,687,1,0.10801086179639625
2018-03-30T22:17:50Z,50.381761,11.167194,60,2686,1526,2,0.16818589345423754
2018-03-30T22:33:25Z,50.337439,11.019303,14,11247,402,2,0.06547124964440063
2018-03-30T22:56:59Z,50.366262,11.041025,21,4118,408,2,0.053115941759512515
2018-03-30T23:08:18Z,50.500677,10.540412,27,2646,1085,1,0.2095890934018277
2018-03-30T23:10:33Z,50.464289,10.596911,120,2887,1415,1,0.15719897404881436
2018-03-31T01:16:34Z,50.499914,10.54326,120,2964,1214,1,0.20674001788720048
2018-03-31T01:18:39Z,50.370235,11.040631,167,2698,647,2,0.05036698706493977
2018-03-31T01:36:05Z,50.398266,11.162887,258,7200,1053,2,0.16289622931486122
2018-03-31T01:48:02Z,50.279999,10.926909,212,5081,590,3,0.03352811181680257
2018-03-31T02:31:10Z,50.466017,10.568949,111,2692,1051,1,0.1842126729896724
2018-03-31T04:03:21Z,50.443026,10.743731,60,1901,982,1,0.05731785966868987
2018-03-31T04:28:07Z,50.527492,10.572092,180,4030,970,1,0.180019628174264
2018-03-31T04:32:16Z,50.497527,10.584327,81,4680,734,1,0.16569145620097614
2018-03-31T06:00:35Z,50.519388,10.641285,5,9904,747,1,0.11043027559958364
2018-03-31T08:10:43Z,50.500891,10.721501,104,4243,693,1,0.028512924823665634
2018-03-31T08:36:36Z,50.288436,10.923319,158,3461,568,3,0.026028865841598827
2018-03-31T08:54:38Z,50.394276,11.060714,215,3440,342,2,0.06098322697266936
2018-03-31T09:20:59Z,50.403734,10.808997,92,3463,994,1,0.11290610596863201
2018-03-31T11:10:10Z,50.495795,10.534635999999999,40,3213,987,1,0.21540504757549306
2018-03-31T11:32:00Z,50.359107,11.043676,19,6180,1042,2,0.05983168412304401
2018-03-31T11:42:43Z,50.48268,10.718703,54,3393,507,1,0.035769884106605
2018-03-31T12:11:41Z,50.527997,10.566794,60,7817,756,1,0.18533286390977727
2018-03-31T12:36:19Z,50.340782,11.053924,41,5579,467,2,0.08009100636151471
2018-03-31T12:38:03Z,50.523284,10.575796,124,3238,980,1,0.17575317428712264
2018-03-31T12:54:42Z,50.473705,10.554046,19,2112,1273,1,0.197710387033661
2018-03-31T13:08:49Z,50.261909,10.94605,203,2791,486,3,0.05976225214129316
2018-03-31T13:30:17Z,50.348258,11.164577,17,5579,991,2,0.17251905255072428
2018-03-31T13:33:33Z,50.398035,10.694146,97,4175,901,1,0.11626061474549315
2018-03-31T14:09:43Z,50.489573,10.600134,26,4611,713,1,0.15022829388966585
2018-03-31T14:58:49Z,50.44489,10.68796,14,3840,1174,1,0.08298236981431573
2018-03-31T15:09:00Z,50.352851,11.091854,75,2751,891,2,0.10324817440032388
2018-03-31T15:09:11Z,50.428417,10.509436000000001,19,1281,1433,1,0.25098837420286846
2018-03-31T15:35:31Z,50.494868,10.701812,83,3528,419,1,0.04846050730233849
2018-03-31T15:40:56Z,50.541521,10.573273,110,2004,785,1,0.18153904805853785
2018-03-31T15:43:59Z,50.436786,10.75659,52,1067,324,1,0.06355657240600893
2018-03-31T15:59:03Z,50.422044,10.49613,132,4080,1232,1,0.2655694162286004
2018-03-31T16:00:53Z,50.379743,10.746037000000001,42,2933,509,1,0.12032228146939593
2018-03-31T16:37:31Z,50.278179,10.923497000000001,348,4032,605,3,0.03206657215855549
2018-03-31T18:01:50Z,50.325222,10.89461,62,1777,179,3,0.02579149828916445
2018-03-31T18:20:47Z,50.303714,10.891953000000001,155,2848,518,3,0.008862731238168511
2018-03-31T18:40:21Z,50.553799,10.627367,102,6676,1485,1,0.1339148426799654
2018-03-31T19:54:26Z,50.310017,11.049107,116,3829,663,2,0.10251067133717993
2018-03-31T20:12:29Z,50.491451,10.622177,89,1281,1399,1,0.12810856618509112
2018-03-31T20:34:24Z,50.373198,11.101339,6,2119,1141,2,0.10482337585195245
2018-03-31T20:37:52Z,50.408178,11.017653,116,2584,394,2,0.01945528444921812
2018-03-31T20:44:22Z,50.50198,10.533953,89,3140,848,1,0.21605607283527084
2018-03-31T21:43:00Z,50.363407,11.028856,0,3940,289,2,0.046601677920432134
2018-04-01T00:37:11Z,50.406492,11.12865,65,3621,830,2,0.12881369711331211
2018-04-01T01:32:04Z,50.29003,11.047329,210,5175,1049,2,0.11972232515700361
2018-04-01T01:59:59Z,50.554027,10.530797,3,4320,1156,1,0.2257628666056486
2018-04-01T02:20:04Z,50.503141,10.548110000000001,250,6377,1350,1,0.20191443232468426
2018-04-01T02:40:59Z,50.4266,10.787427000000001,112,4380,1160,1,0.08239138504115583
2018-04-01T03:10:22Z,50.372783,11.210564,74,2327,1058,2,0.21231571582198033
2018-04-01T05:13:44Z,50.499966,10.714579,92,4836,594,1,0.03542101631799917
2018-04-01T06:36:27Z,50.332942,11.052339,103,2500,534,2,0.08506554111389307
2018-04-01T07:55:43Z,50.515525,10.693514,41,2495,690,1,0.05858066081054268
2018-04-01T08:39:29Z,50.52422,10.653022,0,1576,848,1,0.09995669504340361
2018-04-01T08:52:19Z,50.556563,10.556138,22,2629,1178,1,0.20194516090513137
2018-04-01T09:12:00Z,50.523053,10.680361999999999,124,5793,492,1,0.07335456259156647
2018-04-01T09:16:17Z,50.299262,11.061715,108,7800,1057,2,0.11813926472176765
2018-04-01T10:27:59Z,50.518023,10.690808,2,5806,408,1,0.061875046610082786
2018-04-01T10:28:50Z,50.507819,10.506727,60,7397,1691,1,0.2433986222023455
2018-04-01T10:57:30Z,50.407125,10.815259000000001,76,2548,504,1,0.11350992338117413
2018-04-01T11:24:30Z,50.469326,10.594839,111,4620,665,1,0.15816393456474123
2018-04-01T12:03:08Z,50.395346,11.138657,76,2857,571,2,0.13873508339637824
2018-04-01T12:04:54Z,50.356777,11.048709,106,2241,376,2,0.06512138212599487
2018-04-01T12:13:23Z,50.51084,10.693981,78,-3067,348,1,0.057058162965520916
2018-04-01T12:43:30Z,50.316104,10.906977999999999,355,1862,329,3,0.017550820493645303
2018-04-01T13:12:51Z,50.268486,10.939686,183,5400,203,3,0.050676530978349454
2018-04-01T13:35:36Z,50.495813,10.607524,211,3434,846,1,0.14253750925633607
2018-04-01T13:37:04Z,50.488264,10.565294,180,2340,1296,1,0.1850784702011557
2018-04-01T13:50:45Z,50.454162,10.822595,180,3517,433,1,0.08585543820283181
2018-04-01T14:24:27Z,50.543263,10.579335,120,2340,698,1,0.17606314036163317
2018-04-01T14:30:37Z,50.363376,11.073318,35,3761,941,2,0.08195636949011216
2018-04-01T14:33:59Z,50.46439,10.794724,84,7200,749,1,0.057169119951245725
2018-04-01T15:10:14Z,50.406661,11.003814,60,2835,768,2,0.007675644402916066
2018-04-01T15:13:17Z,50.516169,10.624391,180,2048,1044,1,0.12664540039811994
2018-04-01T15:57:55Z,50.46772,10.861578,25,2701,865,1,0.11615355562357937
2018-04-01T16:54:08Z,50.273574000000004,10.929516,350,761,867,3,0.03961726557953762
2018-04-01T17:43:18Z,50.453729,10.731856,180,1342,522,1,0.049701209009436885
2018-04-01T18:45:44Z,50.433613,10.326075,135,12909,1979,1,0.4290916445166467
2018-04-01T19:06:28Z,50.468827,10.832601,72,3840,501,1,0.08828749135636497
2018-04-01T19:15:45Z,50.458264,10.853453,0,3673,471,1,0.11155454676973064
2018-04-01T21:07:27Z,50.496329,10.716211000000001,120,2505,531,1,0.033987832558136054
2018-04-01T21:17:18Z,50.489137,10.606411,60,3692,657,1,0.14399932531091988
2018-04-01T21:38:28Z,50.396963,10.659915,50,3084,706,1,0.13686464333055537
2018-04-01T22:13:35Z,50.541833,10.578799,109,2312,1554,1,0.17623785714198786
2018-04-01T23:23:17Z,50.497221,10.582540999999999,60,5207,633,1,0.16748205731361282
2018-04-01T23:45:29Z,50.4882,10.737621,180,4464,1051,1,0.01710203616532263
2018-04-01T23:54:28Z,50.355714,11.099202,131,3900,462,2,0.10863832933177851
2018-04-02T00:02:59Z,50.439355,10.525141999999999,41,4988,1455,1,0.23289254214980912
2018-04-02T01:39:00Z,50.388152,11.117785,167,4677,664,2,0.11837939571141556
2018-04-02T02:08:38Z,50.475283,10.551311,68,4824,1400,1,0.20022050047385279
2018-04-02T02:27:23Z,50.278513,10.990533,164,4000,789,3,0.09304791914922017
2018-04-02T03:38:03Z,50.461032,10.858001999999999,91,2969,490,1,0.11481697186391723
2018-04-02T04:43:35Z,50.468941,10.812864000000001,17,2753,356,1,0.0701180716862642
2018-04-02T04:59:57Z,50.527849,10.572929,117,3275,1321,1,0.17924761042200843
2018-04-02T06:26:31Z,50.468003,10.591742,224,2210,818,1,0.1614602197849359
2018-04-02T06:26:59Z,50.398693,11.1765,79,5091,914,2,0.17650483916595677
2018-04-02T08:37:55Z,50.488116,10.570993,46,4206,1399,1,0.1794010465549189
2018-04-02T08:50:01Z,50.330136,11.052873,203,5969,618,2,0.08761582405592819
2018-04-02T08:57:59Z,50.419195,11.084191,124,6212,1305,2,0.08635144761959829
2018-04-02T09:46:40Z,50.378509,11.162398,140,3670,1084,2,0.1638138378922848
2018-04-02T10:37:41Z,50.395384,11.046237,120,8280,329,2,0.046466844362404836
2018-04-02T10:48:24Z,50.394954,11.068636,60,3624,452,2,0.06882123663521282
2018-04-02T11:00:22Z,50.468807,10.597090999999999,12,5280,1410,1,0.15605821199155281
2018-04-02T12:10:57Z,50.401563,11.17017,35,2562,1108,2,0.17017717787353337
2018-04-02T12:27:13Z,50.380839,11.066105,240,4096,468,2,0.06882597580855589
2018-04-02T12:28:05Z,50.553607,10.619979,0,3388,726,1,0.1406384402999399
2018-04-02T12:50:50Z,50.434876,10.711473,117,1986,534,1,0.07566680319003614
2018-04-02T12:51:00Z,50.356344,11.170055,11,6168,1241,2,0.1755692152998348
2018-04-02T13:04:12Z,50.431576,11.169552,130,2880,1094,2,0.1724671692815763
2018-04-02T13:37:22Z,50.518722,10.571644,114,6540,998,1,0.1793359306441411
2018-04-02T14:12:58Z,50.433774,10.814846,18,4992,382,1,0.09268703680666436
2018-04-02T15:04:12Z,50.410653,11.043504,291,1170,1163,2,0.04478933383072517
2018-04-02T15:09:32Z,50.384911,11.168428,12,4560,1460,2,0.16910254020859664
2018-04-02T15:24:46Z,50.417611,10.531094,92,3753,1011,1,0.23389695200451005
2018-04-02T15:42:39Z,50.445645,10.887872999999999,26,4920,1148,2,0.12106167913093001
2018-04-02T15:56:40Z,50.511695,10.731811,143,2060,711,1,0.021624355389237786
2018-04-02T16:01:47Z,50.426424,10.786202,88,5408,639,1,0.0820000767072834
2018-04-02T17:13:59Z,50.512237,10.630500999999999,78,5072,1498,1,0.12012391589521315
2018-04-02T17:21:58Z,50.483224,10.736739,44,4654,572,1,0.02138430024574111
2018-04-02T17:57:59Z,50.308114,10.943687,178,5832,321,3,0.04443411937914515
2018-04-02T17:58:03Z,50.296536,11.027846,60,4184,446,2,0.10714569058995817
2018-04-02T18:02:01Z,50.501194,10.625962999999999,66,7579,1266,1,0.12404274668436004
2018-04-02T18:34:39Z,50.314263,10.923836999999999,261,2424,265,3,0.02777833216735523
2018-04-02T18:58:00Z,50.35605,11.02978,197,6420,503,2,0.05308908456546994
2018-04-02T19:01:41Z,50.503822,10.728570000000001,125,3260,349,1,0.021768155273241278
2018-04-02T19:28:26Z,50.46458,10.81706,138,4674,1358,1,0.07583943565190934
2018-04-02T19:29:40Z,50.252855,10.834599,158,3505,997,3,0.08062221670234569
2018-04-02T19:38:55Z,50.413278,10.861354,100,2092,658,3,0.1196888407496716
2018-04-02T20:21:34Z,50.467072,10.877023999999999,9,2860,1491,1,0.13122252001847684
2018-04-02T21:27:01Z,50.303857,10.973642,233,4260,734,3,0.07374293602101804
2018-04-02T21:38:58Z,50.488844,10.731841,23,3244,201,1,0.02131210024845086
2018-04-02T21:50:59Z,50.510322,10.667401,93,4553,829,1,0.08324144691798707
2018-04-02T22:12:02Z,50.362072,11.216552,113,2508,1403,2,0.21984836112193354
2018-04-02T22:13:48Z,50.546132,10.559232999999999,94,3462,925,1,0.19626566106428397
2018-04-02T23:06:54Z,50.382851,11.125637,98,3251,547,2,0.1268019872478334
2018-04-02T23:11:00Z,50.460479,10.859061,109,2926,543,1,0.11600091017746438
